150	32	1.47404e+09	1.51509e+09	1.52142e+09	1.48018e+09	1.52967e+09	1.51112e+09	1.52879e+09	1.53501e+09	1.55786e+09	100.537	196.731	51.0776	14.1794	7.88619	6.39251	5.32162	4.7717	4.48512	
180	32	1.34634e+09	1.38622e+09	1.3802e+09	1.32844e+09	1.39523e+09	1.40583e+09	1.40715e+09	1.42563e+09	1.41417e+09	120.493	235.784	61.007	16.9151	9.3444	7.65524	6.39199	5.73577	5.39106	
200	32	1.27018e+09	1.30895e+09	1.30419e+09	1.30588e+09	1.35059e+09	1.31079e+09	1.33071e+09	1.34652e+09	1.3199e+09	133.948	261.968	68.2996	18.9179	10.4574	8.51922	7.11936	6.37253	6.00413	
300	32	9.93044e+08	1.0075e+09	1.05261e+09	1.05604e+09	1.06286e+09	1.0864e+09	1.04981e+09	1.10164e+09	1.01251e+09	200.628	376.358	96.472	26.3305	14.5643	11.9682	10.2143	9.35708	8.85214	
400	32	8.50761e+08	8.41315e+08	8.71664e+08	8.38262e+08	9.19914e+08	8.39149e+08	8.87604e+08	8.81497e+08	8.84055e+08	267.953	510.412	133.596	36.2247	19.3243	15.9525	13.6726	12.469	11.776	
500	32	7.86611e+08	7.0882e+08	7.67521e+08	7.63444e+08	8.03244e+08	7.99649e+08	7.30798e+08	7.91474e+08	7.88226e+08	334.55	654.049	170.066	47.5716	26.0657	21.2526	17.8213	15.8863	14.9482	
600	32	7.42603e+08	7.42605e+08	7.21593e+08	7.82782e+08	6.85751e+08	6.64903e+08	6.85014e+08	7.95589e+08	7.33713e+08	403.65	786.706	203.358	56.5674	31.1318	25.3762	21.3276	19.1081	17.9714	
700	32	7.21119e+08	7.0413e+08	6.46099e+08	6.52086e+08	8.10282e+08	6.37527e+08	7.06076e+08	5.95008e+08	7.25718e+08	470.521	916.891	238.846	66.3302	36.9388	29.8636	24.8301	22.3791	21.0966	
800	32	7.06814e+08	7.26215e+08	6.56218e+08	6.23775e+08	6.98755e+08	5.42076e+08	7.1487e+08	6.57226e+08	7.29463e+08	535.018	1046.15	270.467	74.8991	41.8509	34.0798	28.3309	25.5083	23.9793	
900	32	7.0044e+08	5.80976e+08	6.59343e+08	6.43986e+08	6.25329e+08	6.56904e+08	6.61485e+08	6.64252e+08	6.69353e+08	602.9	1139.41	293.994	80.6706	43.6876	36.1491	30.9522	28.2366	26.7238	
1000	32	6.97173e+08	5.49724e+08	6.09575e+08	6.74381e+08	6.31135e+08	6.20971e+08	6.72751e+08	6.7955e+08	6.83994e+08	668.542	1307.7	339.239	94.3009	52.6213	43.0634	35.7834	32.0069	30.0837	
