300	32	1.01227e+08	8.22979e+07	7.81442e+07	7.40855e+07	7.33785e+07	7.53017e+07	8.25873e+07	1.07807e+08	1.2213e+08	1.31236e+08	1.30443e+08	1.42318e+08	1.44234e+08	131.129	36.3832	13.2575	10.5521	9.04201	8.59217	8.06106	7.52597	7.15299	7.03619	7.30384	6.38224	7.1766	
400	32	7.13422e+07	5.6263e+07	5.6976e+07	5.37771e+07	5.51756e+07	5.89671e+07	7.0137e+07	8.8316e+07	1.02021e+08	1.14239e+08	1.10615e+08	1.20109e+08	1.23996e+08	175.109	48.3624	17.3899	13.8538	11.943	11.304	10.6906	9.95566	9.52321	9.40948	9.70401	8.49406	9.58834	
500	32	5.44108e+07	4.35608e+07	4.34032e+07	4.22871e+07	4.33514e+07	4.83255e+07	6.03435e+07	7.35635e+07	8.93362e+07	9.44134e+07	9.55979e+07	1.09166e+08	1.15093e+08	218.443	65.5986	24.1813	18.9676	16.116	15.0528	13.8106	12.6303	11.9587	11.7642	12.1187	10.5931	12.0394	
600	32	4.33644e+07	3.58531e+07	3.42034e+07	3.42059e+07	3.48388e+07	3.85221e+07	5.00538e+07	6.20243e+07	7.21498e+07	7.58118e+07	8.40938e+07	9.31904e+07	9.21814e+07	262.648	78.0014	28.0886	22.0277	19.0576	17.8975	16.3303	15.0005	14.335	14.1193	14.6119	12.8292	14.439	
700	32	3.6728e+07	2.89288e+07	2.70833e+07	2.86786e+07	2.92531e+07	3.1207e+07	3.8522e+07	5.08904e+07	6.03919e+07	6.50837e+07	7.05836e+07	7.50286e+07	7.85948e+07	306.231	91.1343	33.1869	25.8272	22.0368	20.5107	18.9823	17.7324	16.9391	16.6563	17.1479	14.8531	16.7834	
800	32	3.06899e+07	2.50188e+07	2.24827e+07	2.43511e+07	2.45901e+07	2.51955e+07	3.22895e+07	4.11256e+07	4.83189e+07	5.14373e+07	5.25949e+07	6.12829e+07	5.87955e+07	349.348	100.698	35.6634	28.0617	24.2191	23.0843	21.456	20.0663	19.051	18.7391	19.4676	17.0018	19.178	
900	32	2.55583e+07	2.12582e+07	2.00224e+07	1.98359e+07	1.95098e+07	2.07625e+07	2.51384e+07	3.204e+07	3.91589e+07	4.08436e+07	4.43224e+07	4.75362e+07	4.91637e+07	393.716	108.931	40.2177	31.7458	27.4283	25.9463	24.3617	22.6027	21.52	21.1702	21.9003	19.07	21.5607	
1000	32	2.2446e+07	1.85297e+07	1.7149e+07	1.67344e+07	1.72581e+07	1.76068e+07	2.06046e+07	2.52927e+07	2.89722e+07	3.26323e+07	3.31911e+07	3.82392e+07	3.92487e+07	436.665	121.12	44.522	35.378	30.5316	29.1712	27.0079	25.1287	23.9189	23.4972	24.3441	21.2048	23.8655	
5	32	4.06547e+09	4.0557e+09	4.01509e+09	3.96752e+09	3.92603e+09	3.89204e+09	3.87655e+09	4.08128e+09	3.86156e+09	3.88489e+09	3.85679e+09	3.92189e+09	3.85901e+09	3.60238	0.935249	0.339476	0.243263	0.201199	0.191268	0.17491	0.164704	0.153714	0.161097	0.141224	0.165964	0.145682	
10	32	4.19192e+09	4.17807e+09	4.13806e+09	4.08149e+09	4.03121e+09	3.99362e+09	3.97324e+09	3.95814e+09	3.95591e+09	3.9589e+09	3.96339e+09	3.96518e+09	3.96303e+09	6.71066	1.95108	0.718566	0.509696	0.412735	0.386756	0.361403	0.340783	0.305875	0.323817	0.288887	0.332211	0.292016	
