600	32	3.7201e+07	3.10484e+07	2.94734e+07	2.85171e+07	2.75036e+07	3.44869e+07	5.5132e+07	6.8602e+07	6.2232e+07	7.45462e+07	7.6399e+07	7.69773e+07	8.24973e+07	261.938	72.3539	26.3896	21.071	18.4174	17.4953	16.3234	15.2014	14.4485	14.1997	14.6728	12.8403	14.3907	
700	32	2.94186e+07	2.60236e+07	2.42525e+07	2.40407e+07	2.41693e+07	2.892e+07	4.29851e+07	5.59184e+07	5.44888e+07	6.24104e+07	6.23095e+07	6.40798e+07	6.71276e+07	305.622	83.3273	30.4789	24.3467	20.9695	20.0616	18.9625	17.7357	16.8432	16.5471	17.1845	15.0171	16.7924	
800	32	2.39812e+07	2.16578e+07	2.05349e+07	2.03687e+07	1.99424e+07	2.3702e+07	3.46373e+07	4.33577e+07	4.22576e+07	5.20985e+07	5.14244e+07	5.57991e+07	5.42598e+07	349.3	103.378	37.202	29.1196	25.0106	23.4429	21.8554	20.2317	19.231	18.8166	19.5244	17.0864	19.1965	
900	32	1.93013e+07	1.83889e+07	1.68834e+07	1.66819e+07	1.66676e+07	1.96166e+07	2.77981e+07	3.42933e+07	3.56028e+07	4.08141e+07	4.05216e+07	3.96427e+07	4.5737e+07	393.426	117.193	41.9354	32.6834	27.8338	26.0217	24.5304	22.853	21.5935	21.159	21.8239	19.2062	21.5862	
1000	32	1.6111e+07	1.55419e+07	1.40774e+07	1.39609e+07	1.39267e+07	1.59936e+07	2.00157e+07	2.82883e+07	2.91243e+07	3.45858e+07	3.12066e+07	3.28146e+07	3.10097e+07	436.68	129.805	46.8882	36.8745	31.6004	29.7444	27.6011	25.3011	24.0045	23.4631	24.1762	21.1681	23.952	
5	32	1.28764e+10	1.29558e+10	1.3246e+10	1.30504e+10	1.31459e+10	1.32496e+10	1.34061e+10	1.38571e+10	1.46917e+10	1.58073e+10	1.63924e+10	1.73177e+10	1.81334e+10	3.62022	0.9209	0.340277	0.247695	0.203178	0.192506	0.17709	0.165987	0.153376	0.162274	0.143359	0.165671	0.146566	
10	32	3.48575e+09	3.51549e+09	3.43213e+09	3.40298e+09	3.3542e+09	3.35942e+09	3.33631e+09	3.34851e+09	3.42927e+09	3.47782e+09	3.56644e+09	3.60402e+09	3.68062e+09	6.84456	1.96007	0.737486	0.51931	0.422524	0.388266	0.364145	0.341478	0.310182	0.323131	0.287661	0.332329	0.292373	
15	32	3.4664e+09	3.459e+09	3.41827e+09	3.37605e+09	3.35993e+09	3.30521e+09	3.29491e+09	3.29385e+09	3.31738e+09	3.32372e+09	3.34024e+09	3.36146e+09	3.37761e+09	10.1807	2.95593	1.11131	0.778417	0.638671	0.593774	0.550711	0.512078	0.466657	0.484294	0.427403	0.506329	0.442043	
20	32	3.5715e+09	3.5744e+09	3.53073e+09	3.48754e+09	3.45019e+09	3.42617e+09	3.41706e+09	3.40743e+09	3.4181e+09	3.43336e+09	3.43949e+09	3.45606e+09	3.46069e+09	13.4647	3.92359	1.45015	1.0351	0.84617	0.802185	0.73552	0.693771	0.623133	0.654955	0.576833	0.672027	0.587143	
25	32	3.64123e+09	3.64011e+09	3.59993e+09	3.56811e+09	3.53248e+09	3.51728e+09	3.51231e+09	3.531e+09	3.51813e+09	3.53883e+09	3.54429e+09	3.56291e+09	3.57235e+09	16.9182	4.63151	1.76491	1.26996	1.04965	1.00789	0.927665	0.860715	0.781522	0.81287	0.724599	0.842006	0.736087	
50	32	2.90201e+09	2.91142e+09	2.87619e+09	2.86739e+09	2.84541e+09	2.84236e+09	2.839e+09	2.83588e+09	2.84749e+09	2.86772e+09	2.85375e+09	2.87186e+09	2.8663e+09	33.6167	9.20335	3.48546	2.51568	2.08782	2.01043	1.88289	1.7362	1.56712	1.63356	1.44681	1.71057	1.47679	
80	32	2.13671e+09	2.14617e+09	2.11347e+09	2.12724e+09	2.127e+09	2.11623e+09	2.12611e+09	2.1193e+09	2.12178e+09	2.14036e+09	2.12745e+09	2.13216e+09	2.13701e+09	53.6404	14.8759	5.678	4.00009	3.33685	3.23808	3.01069	2.81567	2.52017	2.61939	2.30858	2.71498	2.37465	
100	32	1.82483e+09	1.83308e+09	1.80665e+09	1.81446e+09	1.80813e+09	1.80535e+09	1.81178e+09	1.80718e+09	1.80864e+09	1.83044e+09	1.81413e+09	1.81804e+09	1.82179e+09	66.9336	18.543	7.09537	5.0296	4.1679	4.07101	3.7974	3.52347	3.14343	3.28439	2.89566	3.41393	2.95783	
150	32	1.47404e+09	1.48074e+09	1.45973e+09	1.44619e+09	1.4503e+09	1.45709e+09	1.46458e+09	1.45585e+09	1.43733e+09	1.48128e+09	1.45358e+09	1.46186e+09	1.45492e+09	100.68	27.9938	10.8573	7.62642	6.30329	6.17908	5.74432	5.29513	4.71201	4.9212	4.34169	5.1598	4.47847	
200	32	1.27018e+09	1.28886e+09	1.27116e+09	1.2596e+09	1.27292e+09	1.28088e+09	1.28679e+09	1.27641e+09	1.25027e+09	1.31324e+09	1.26739e+09	1.28616e+09	1.25539e+09	134.082	39.5013	14.8036	10.4253	8.59555	8.3509	7.73369	7.14045	6.33894	6.6067	5.80484	6.90204	5.96959	
