900	32	2.55583e+07	2.12582e+07	2.00224e+07	1.98359e+07	1.95098e+07	2.07625e+07	2.51384e+07	3.204e+07	3.91589e+07	4.08436e+07	4.43224e+07	4.75362e+07	4.91637e+07	393.119	118.013	41.9442	32.8254	28.3956	26.3331	24.5301	22.7745	21.6638	21.2765	21.9455	19.2031	21.6984	
1000	32	2.2446e+07	1.85297e+07	1.7149e+07	1.67344e+07	1.72581e+07	1.76068e+07	2.06046e+07	2.52927e+07	2.89722e+07	3.26323e+07	3.31911e+07	3.82392e+07	3.92487e+07	437.546	130.976	46.8595	36.4554	31.2831	29.4995	27.381	25.3185	24.0693	23.7828	24.5952	21.642	24.2007	
5	32	4.06547e+09	4.0557e+09	4.01509e+09	3.96752e+09	3.92603e+09	3.89204e+09	3.87655e+09	4.08128e+09	3.86156e+09	3.88489e+09	3.85679e+09	3.92189e+09	3.85901e+09	3.38608	0.919321	0.336253	0.241181	0.199833	0.188812	0.175542	0.165095	0.151167	0.158892	0.139321	0.164273	0.147449	
10	32	4.19192e+09	4.17807e+09	4.13806e+09	4.08149e+09	4.03121e+09	3.99362e+09	3.97324e+09	3.95814e+09	3.95591e+09	3.9589e+09	3.96339e+09	3.96518e+09	3.96303e+09	6.77477	1.96975	0.725047	0.516365	0.418198	0.388969	0.364213	0.337365	0.304181	0.319245	0.283073	0.334401	0.297473	
15	32	4.38052e+09	4.35754e+09	4.32052e+09	4.25868e+09	4.21023e+09	4.17268e+09	4.17483e+09	4.14262e+09	4.13319e+09	4.1335e+09	4.14837e+09	4.13928e+09	4.13926e+09	10.148	2.9408	1.08654	0.775084	0.628844	0.599053	0.558501	0.518114	0.471194	0.48714	0.428366	0.511774	0.443045	
20	32	4.26535e+09	4.24844e+09	4.20975e+09	4.15299e+09	4.11075e+09	4.07822e+09	4.06317e+09	4.05217e+09	4.05514e+09	4.05379e+09	4.0569e+09	4.0588e+09	4.05949e+09	13.4869	4.00373	1.47083	1.03259	0.846457	0.802684	0.741956	0.697989	0.625306	0.653707	0.582008	0.675221	0.591289	
25	32	4.00516e+09	3.99083e+09	3.95531e+09	3.90993e+09	3.86765e+09	3.84392e+09	3.83016e+09	3.82605e+09	3.81817e+09	3.82804e+09	3.8262e+09	3.82894e+09	3.82955e+09	16.8068	4.92353	1.85855	1.30432	1.05054	0.991886	0.928734	0.872986	0.790563	0.823407	0.727636	0.858469	0.739787	
50	32	2.77226e+09	2.76324e+09	2.75572e+09	2.73673e+09	2.72354e+09	2.71143e+09	2.70304e+09	2.70528e+09	2.70582e+09	2.70979e+09	2.71178e+09	2.71374e+09	2.71569e+09	33.4754	9.21317	3.45855	2.48903	2.08624	2.00984	1.86288	1.74477	1.5692	1.64612	1.44605	1.71084	1.48832	
80	32	2.02223e+09	2.01435e+09	2.01095e+09	2.0075e+09	2.00821e+09	2.01148e+09	2.0086e+09	2.01052e+09	2.01233e+09	2.01617e+09	2.03788e+09	2.01433e+09	2.0177e+09	53.5342	15.6641	5.90855	4.18559	3.41235	3.3206	3.04841	2.85017	2.55935	2.64877	2.34092	2.78221	2.39628	
100	32	1.74713e+09	1.73696e+09	1.73188e+09	1.73534e+09	1.73804e+09	1.74081e+09	1.74585e+09	1.742e+09	1.74334e+09	1.74752e+09	1.74467e+09	1.74125e+09	1.74736e+09	67.1633	20.1757	7.60451	5.26948	4.34787	4.14587	3.83214	3.55176	3.17493	3.31325	2.91774	3.46452	2.99802	
150	32	1.41342e+09	1.40471e+09	1.39876e+09	1.3962e+09	1.40342e+09	1.41111e+09	1.41043e+09	1.40952e+09	1.41133e+09	1.41355e+09	1.41096e+09	1.41004e+09	1.4072e+09	100.435	29.7248	11.1919	7.85152	6.46787	6.18486	5.70415	5.31804	4.74456	4.96304	4.36276	5.22632	4.48461	
200	32	1.19344e+09	1.19012e+09	1.19121e+09	1.19345e+09	1.20219e+09	1.2114e+09	1.21369e+09	1.21887e+09	1.21658e+09	1.21975e+09	1.21591e+09	1.21986e+09	1.21701e+09	133.989	37.5481	14.3315	10.079	8.43603	8.21443	7.62134	7.05188	6.3096	6.5933	5.84659	6.90466	5.99026	
300	32	9.49659e+08	9.55936e+08	9.51882e+08	9.53349e+08	9.65018e+08	9.63601e+08	9.57072e+08	9.63598e+08	9.66967e+08	9.77536e+08	9.78265e+08	9.6936e+08	9.6906e+08	200.821	61.1305	23.3943	15.9209	13.123	12.5873	11.5345	10.7012	9.5342	9.95021	8.77262	10.4044	9.00536	
400	32	8.08788e+08	8.05709e+08	8.01991e+08	7.97836e+08	8.13392e+08	8.11734e+08	8.11172e+08	8.06295e+08	8.12039e+08	8.19499e+08	8.19299e+08	8.27204e+08	8.20713e+08	267.938	75.1247	28.501	20.1152	16.7471	16.4221	15.4622	14.3262	12.7295	13.2636	11.6925	13.8915	12.0421	
500	32	7.3495e+08	7.25678e+08	7.30108e+08	7.31895e+08	7.41665e+08	7.43428e+08	7.47176e+08	7.49835e+08	7.41652e+08	7.49276e+08	7.41828e+08	7.61034e+08	7.39753e+08	334.335	93.1888	35.7211	25.0748	20.7881	20.4524	19.0805	17.7943	15.7556	16.4905	14.4553	17.283	14.9525	
600	32	6.90896e+08	6.75077e+08	6.89589e+08	6.95562e+08	7.03349e+08	7.06588e+08	7.13229e+08	7.14167e+08	7.01483e+08	7.12158e+08	6.88549e+08	7.29957e+08	7.01578e+08	401.956	112.265	43.1239	30.3848	25.3543	24.9361	23.0343	21.5927	19.1756	19.9507	17.4375	20.7822	17.9787	
700	32	6.56074e+08	6.41844e+08	6.6022e+08	6.68608e+08	6.79056e+08	6.80739e+08	6.87561e+08	6.90632e+08	6.73664e+08	6.86892e+08	6.54586e+08	6.99987e+08	6.73783e+08	468.039	140.532	53.8347	37.5041	30.826	30.1894	27.5885	25.1665	22.2929	23.3221	20.4032	24.4723	21.1509	
800	32	6.28447e+08	6.11834e+08	6.33511e+08	6.42911e+08	6.56018e+08	6.55194e+08	6.59681e+08	6.63076e+08	6.47463e+08	6.59793e+08	6.23034e+08	6.73785e+08	6.47133e+08	534.81	157.891	59.1876	41.1259	34.18	33.4141	31.1263	28.9285	25.6398	26.6906	23.3689	27.8712	24.2521	
900	32	6.1447e+08	6.00038e+08	6.21031e+08	6.28547e+08	6.42759e+08	6.37609e+08	6.46156e+08	6.48377e+08	6.26913e+08	6.43702e+08	6.08129e+08	6.53238e+08	6.31249e+08	605.229	179.587	67.7127	47.4956	39.5697	38.7751	35.6016	32.4646	28.7677	30.0531	26.3164	31.3857	27.1906	
1000	32	6.04612e+08	5.93993e+08	6.14448e+08	6.23808e+08	6.33696e+08	6.32359e+08	6.3753e+08	6.41916e+08	6.21365e+08	6.36742e+08	6.01604e+08	6.41244e+08	6.21801e+08	668.484	189.051	71.9964	50.716	42.8802	41.8967	38.6436	35.7716	31.8597	33.2114	29.1852	34.9771	30.1951	
