150	32	1.47404e+09	1.47404e+09	1.4786e+09	1.4651e+09	1.45973e+09	1.44619e+09	1.4503e+09	1.45709e+09	1.46458e+09	100.482	196.205	52.4051	17.0582	11.2863	8.70339	6.93884	6.29194	5.8926	
180	32	1.34634e+09	1.34634e+09	1.35788e+09	1.34182e+09	1.33897e+09	1.32773e+09	1.33799e+09	1.34704e+09	1.35577e+09	120.738	227.195	60.8241	19.7707	12.9763	10.0173	8.15044	7.49677	7.07617	
200	32	1.27018e+09	1.27018e+09	1.28485e+09	1.26555e+09	1.27116e+09	1.2596e+09	1.27292e+09	1.28088e+09	1.28679e+09	133.988	262.897	70.1132	22.8262	15.1152	11.6219	9.316	8.4084	7.95309	
300	32	9.93044e+08	9.93044e+08	1.00927e+09	9.67793e+08	1.032e+09	1.00601e+09	1.02562e+09	1.01171e+09	1.02403e+09	201.747	378.474	101.491	32.6313	21.7053	16.693	13.6788	12.4916	11.5919	
400	32	8.50761e+08	8.50761e+08	8.62163e+08	8.0807e+08	8.86949e+08	8.61021e+08	8.83668e+08	8.46087e+08	8.83615e+08	268.1	515.211	138.823	45.1906	28.976	22.5756	18.2286	16.8962	15.8033	
500	32	7.86611e+08	7.86611e+08	8.24227e+08	7.44795e+08	8.18885e+08	8.03281e+08	8.21532e+08	7.62915e+08	8.41074e+08	334.382	659.655	175.698	57.493	37.6824	29.1495	23.3361	21.3227	19.9536	
600	32	7.42603e+08	7.42603e+08	7.91978e+08	7.0035e+08	7.67584e+08	7.48006e+08	7.64864e+08	6.97338e+08	7.78457e+08	401.918	756.878	202.33	66.3947	44.1049	34.444	27.8828	25.5013	24.0582	
700	32	7.21119e+08	7.21119e+08	7.66781e+08	6.64666e+08	7.43539e+08	7.07141e+08	7.30957e+08	6.60537e+08	7.41435e+08	469.173	881.485	236.696	76.2798	50.2959	39.2729	32.0803	29.5166	27.7098	
800	32	7.06814e+08	7.06814e+08	7.51479e+08	6.49373e+08	7.27499e+08	6.86409e+08	7.09057e+08	6.47083e+08	7.21507e+08	535.801	1051.01	285.103	93.1547	60.7911	46.6856	37.8551	34.4414	32.125	
900	32	7.0044e+08	7.0044e+08	7.36913e+08	6.39944e+08	7.22326e+08	6.73059e+08	6.99995e+08	6.45641e+08	7.00968e+08	605.355	1200.81	322.64	107.512	71.3404	54.8861	43.3096	39.2434	36.596	
1000	32	6.97173e+08	6.97173e+08	7.33958e+08	6.35261e+08	7.24201e+08	6.66623e+08	6.96417e+08	6.47341e+08	6.79242e+08	668.681	1262.4	337.016	111.297	74.3437	58.422	47.148	43.2318	40.4815	
