400	32	7.13422e+07	5.6263e+07	5.6976e+07	5.37771e+07	5.51756e+07	5.89671e+07	7.0137e+07	8.8316e+07	1.02021e+08	1.14239e+08	1.10615e+08	1.20109e+08	1.23996e+08	174.723	48.5042	17.761	14.0956	12.1644	11.5404	10.8189	10.1032	9.54902	9.43805	9.82068	8.63252	9.67718	
500	32	5.44108e+07	4.35608e+07	4.34032e+07	4.22871e+07	4.33514e+07	4.83255e+07	6.03435e+07	7.35635e+07	8.93362e+07	9.44134e+07	9.55979e+07	1.09166e+08	1.15093e+08	219.085	65.0308	23.6655	18.4638	15.8049	14.724	13.7393	12.6878	12.0491	11.8205	12.3007	10.7231	12.061	
600	32	4.33644e+07	3.58531e+07	3.42034e+07	3.42059e+07	3.48388e+07	3.85221e+07	5.00538e+07	6.20243e+07	7.21498e+07	7.58118e+07	8.40938e+07	9.31904e+07	9.21814e+07	262.458	73.1904	26.4332	21.1981	18.5025	17.5394	16.3116	15.141	14.4206	14.1748	14.7087	12.846	14.5323	
700	32	3.6728e+07	2.89288e+07	2.70833e+07	2.86786e+07	2.92531e+07	3.1207e+07	3.8522e+07	5.08904e+07	6.03919e+07	6.50837e+07	7.05836e+07	7.50286e+07	7.85948e+07	307.606	85.1556	31.1511	24.6571	21.4261	20.295	19.127	17.8427	16.8804	16.6361	17.1124	14.932	16.8162	
800	32	3.06899e+07	2.50188e+07	2.24827e+07	2.43511e+07	2.45901e+07	2.51955e+07	3.22895e+07	4.11256e+07	4.83189e+07	5.14373e+07	5.25949e+07	6.12829e+07	5.87955e+07	350.239	105.275	38.1693	29.6435	25.3535	23.7096	22.0088	20.1618	19.2477	18.8879	19.6265	17.2223	19.4062	
900	32	2.55583e+07	2.12582e+07	2.00224e+07	1.98359e+07	1.95098e+07	2.07625e+07	2.51384e+07	3.204e+07	3.91589e+07	4.08436e+07	4.43224e+07	4.75362e+07	4.91637e+07	393.669	110.787	40.2271	32.0016	27.9011	26.3767	24.458	22.7535	21.6218	21.3204	22.0678	19.1798	21.7252	
1000	32	2.2446e+07	1.85297e+07	1.7149e+07	1.67344e+07	1.72581e+07	1.76068e+07	2.06046e+07	2.52927e+07	2.89722e+07	3.26323e+07	3.31911e+07	3.82392e+07	3.92487e+07	436.83	121.746	44.274	35.067	30.5188	28.8081	26.9971	25.1638	24.0286	23.6811	24.4993	21.3665	24.05	
5	32	4.06547e+09	4.0557e+09	4.01509e+09	3.96752e+09	3.92603e+09	3.89204e+09	3.87655e+09	4.08128e+09	3.86156e+09	3.88489e+09	3.85679e+09	3.92189e+09	3.85901e+09	3.38249	0.982182	0.357053	0.253822	0.208433	0.188965	0.17745	0.165353	0.153074	0.159678	0.140752	0.165613	0.146173	
10	32	4.19192e+09	4.17807e+09	4.13806e+09	4.08149e+09	4.03121e+09	3.99362e+09	3.97324e+09	3.95814e+09	3.95591e+09	3.9589e+09	3.96339e+09	3.96518e+09	3.96303e+09	6.72532	1.96908	0.724959	0.508794	0.415004	0.392453	0.364414	0.342969	0.310602	0.323321	0.285727	0.335221	0.296999	
15	32	4.38052e+09	4.35754e+09	4.32052e+09	4.25868e+09	4.21023e+09	4.17268e+09	4.17483e+09	4.14262e+09	4.13319e+09	4.1335e+09	4.14837e+09	4.13928e+09	4.13926e+09	10.0892	2.99689	1.09998	0.783074	0.639213	0.597264	0.55252	0.520576	0.468618	0.486128	0.434149	0.50724	0.444474	
20	32	4.26535e+09	4.24844e+09	4.20975e+09	4.15299e+09	4.11075e+09	4.07822e+09	4.06317e+09	4.05217e+09	4.05514e+09	4.05379e+09	4.0569e+09	4.0588e+09	4.05949e+09	13.4474	3.98661	1.47904	1.03086	0.845171	0.787874	0.742933	0.690997	0.623988	0.649646	0.580597	0.681024	0.593754	
25	32	4.00516e+09	3.99083e+09	3.95531e+09	3.90993e+09	3.86765e+09	3.84392e+09	3.83016e+09	3.82605e+09	3.81817e+09	3.82804e+09	3.8262e+09	3.82894e+09	3.82955e+09	16.8442	4.70274	1.78263	1.27522	1.0503	0.990414	0.924021	0.870427	0.782761	0.811672	0.729395	0.853293	0.74223	
50	32	2.77226e+09	2.76324e+09	2.75572e+09	2.73673e+09	2.72354e+09	2.71143e+09	2.70304e+09	2.70528e+09	2.70582e+09	2.70979e+09	2.71178e+09	2.71374e+09	2.71569e+09	33.4938	9.31238	3.55706	2.5708	2.10753	2.01463	1.87352	1.75563	1.5857	1.65785	1.46029	1.72783	1.48896	
80	32	2.02223e+09	2.01435e+09	2.01095e+09	2.0075e+09	2.00821e+09	2.01148e+09	2.0086e+09	2.01052e+09	2.01233e+09	2.01617e+09	2.03788e+09	2.01433e+09	2.0177e+09	53.5599	15.7792	5.93621	4.20399	3.45455	3.2699	3.03424	2.81782	2.52673	2.62924	2.32281	2.74768	2.38523	
