100	1	2.45966e+06	2.92925e+06	2.70779e+06	2.62163e+06	2.67315e+06	2.67076e+06	2.38276e+06	2.42044e+06	1.30086	1.32051	1.32338	1.32366	1.3224	1.32523	1.32057	1.32839	
200	1	2.0987e+06	2.55982e+06	2.01542e+06	2.00528e+06	1.85143e+06	1.69795e+06	1.57896e+06	1.46816e+06	2.5428	2.63188	2.63661	2.63602	2.63493	2.6364	2.66146	2.65673	
300	1	1.83422e+06	2.51789e+06	2.40368e+06	2.81842e+06	1.88624e+06	1.70469e+06	1.9007e+06	1.50442e+06	3.81709	3.97865	3.97627	3.97835	3.97208	3.98169	3.97315	3.99574	
400	1	1.65007e+06	3.68384e+06	2.65984e+06	2.34623e+06	2.00489e+06	1.95654e+06	1.63548e+06	1.62919e+06	5.09484	5.29824	5.29809	5.2923	5.2942	5.28779	5.29857	5.29441	
500	1	1.37315e+06	3.27911e+06	2.85584e+06	2.88325e+06	2.31805e+06	2.08089e+06	1.81196e+06	1.55881e+06	6.40139	6.61141	6.60787	6.62505	6.60428	6.63618	6.61365	6.6594	
600	1	1.14907e+06	3.34527e+06	3.46739e+06	2.70823e+06	2.26901e+06	1.93548e+06	1.6281e+06	1.59635e+06	7.62844	7.93201	7.95007	7.94248	7.96955	7.94428	7.98456	7.97325	
700	1	975056	3.90259e+06	2.80169e+06	3.08685e+06	2.46407e+06	2.34253e+06	2.41976e+06	1.84337e+06	8.91227	9.23465	9.23173	9.2283	9.20994	9.23623	9.22564	9.22638	
800	1	838604	3.31548e+06	2.51898e+06	2.40924e+06	2.20835e+06	2.01636e+06	1.96664e+06	1.50668e+06	10.1595	10.5563	10.5546	10.5487	10.5482	10.5429	10.5465	10.5391	
900	1	759047	2.84571e+06	3.03419e+06	2.4901e+06	2.17256e+06	2.12525e+06	1.82664e+06	1.47583e+06	11.4365	11.9096	11.9122	11.9154	11.8686	11.9144	11.9115	11.9828	
1000	1	638324	2.83582e+06	2.8201e+06	2.9705e+06	2.31649e+06	1.81787e+06	1.77655e+06	1.76971e+06	12.6771	13.2376	13.2474	13.216	13.2726	13.2315	13.2254	13.2313	
1100	1	559225	3.10965e+06	2.42365e+06	2.28e+06	2.07452e+06	2.05054e+06	1.59678e+06	1.63617e+06	14.0057	14.5037	14.5033	14.4982	14.5253	14.4927	14.6315	14.5287	
1200	1	493208	2.78278e+06	2.57567e+06	2.1431e+06	1.93851e+06	1.64013e+06	1.48477e+06	1.43366e+06	15.2513	15.9073	15.8957	15.9022	15.8973	15.9002	15.9088	15.8972	
100	1	1.06301e+08	1.05863e+08	1.00503e+08	9.01784e+07	8.53338e+07	7.92327e+07	7.50464e+07	6.88065e+07	5.46888	5.60404	5.6034	5.60506	5.60179	5.60176	5.60236	5.60451	
200	1	8.34488e+07	9.09835e+07	8.05336e+07	7.98786e+07	6.9167e+07	6.88812e+07	6.43374e+07	5.90625e+07	10.8586	11.1983	11.2071	11.2042	11.2028	11.2099	11.2127	11.1881	
300	1	7.2027e+07	7.00202e+07	6.55673e+07	6.23999e+07	5.86658e+07	5.43456e+07	5.18253e+07	4.88696e+07	16.284	16.7867	16.8192	16.8214	16.7894	16.8113	16.7801	16.7998	
400	1	5.83133e+07	5.9177e+07	5.35769e+07	4.92167e+07	4.73784e+07	4.62677e+07	4.06562e+07	3.9228e+07	21.6828	22.4175	22.4236	22.3657	22.3597	22.3667	22.4195	22.3762	
500	1	4.70841e+07	4.75752e+07	4.48191e+07	4.07357e+07	3.89055e+07	3.64182e+07	3.43418e+07	3.22186e+07	27.0709	27.9715	28.0161	27.9933	27.963	27.9877	28.0008	28.0117	
600	1	3.83058e+07	3.87774e+07	3.72511e+07	3.39417e+07	3.23291e+07	2.91631e+07	2.72837e+07	2.55979e+07	32.5106	33.5895	33.6087	33.7588	33.7581	33.724	33.7166	33.7193	
700	1	3.16984e+07	3.22583e+07	2.89639e+07	2.77069e+07	2.68009e+07	2.38893e+07	2.33271e+07	2.11393e+07	37.9513	39.2415	39.2382	39.1926	39.2303	39.175	39.2277	39.2099	
800	1	2.56865e+07	2.62197e+07	2.57221e+07	2.26307e+07	2.22962e+07	2.00013e+07	1.80105e+07	1.80047e+07	43.3032	44.8347	44.7963	44.7791	44.7946	44.822	44.8242	44.9674	
900	1	2.14235e+07	2.10498e+07	1.96958e+07	1.8127e+07	1.77112e+07	1.57906e+07	1.49321e+07	1.41328e+07	48.757	50.4478	50.4582	50.3928	50.3436	50.4078	50.3642	50.3337	
1000	1	1.7259e+07	1.73629e+07	1.61738e+07	1.54194e+07	1.41787e+07	1.33101e+07	1.27033e+07	1.15051e+07	54.0948	55.9741	55.9591	55.9952	56.0333	55.9789	56.2338	56.2547	
1100	1	1.43318e+07	1.4136e+07	1.3362e+07	1.24118e+07	1.13188e+07	1.10463e+07	1.03357e+07	9.3563e+06	59.543	61.6002	61.8493	61.859	61.8008	61.8131	61.8154	61.8005	
1200	1	1.19271e+07	1.17436e+07	1.07566e+07	1.01835e+07	9.42064e+06	8.76295e+06	8.45575e+06	7.56792e+06	64.9844	67.2563	67.2484	67.1751	67.14	67.2016	67.2303	67.1988	
100	1	8.57477e+07	7.46557e+07	7.83934e+07	8.16004e+07	8.46116e+07	8.77183e+07	9.18029e+07	9.62857e+07	22.2621	23.2317	23.1649	23.2248	23.2314	23.192	23.2216	23.1752	
200	1	3.79781e+07	3.01994e+07	3.15485e+07	3.17809e+07	3.34791e+07	3.45379e+07	3.68589e+07	3.78268e+07	44.5595	46.4292	46.4253	46.3981	46.4401	46.5542	46.5277	46.5432	
300	1	2.2675e+07	1.75696e+07	1.80174e+07	1.83391e+07	1.91506e+07	1.99426e+07	2.11261e+07	2.25592e+07	66.8009	69.671	69.5307	69.6297	69.6239	69.594	69.614	69.5977	
400	1	1.54638e+07	1.15129e+07	1.21172e+07	1.26829e+07	1.31908e+07	1.39606e+07	1.45602e+07	1.50666e+07	89.1491	93.1315	93.093	93.1705	93.1009	92.7869	92.6453	93.0453	
500	1	1.13201e+07	8.41496e+06	8.43044e+06	9.28045e+06	9.21495e+06	9.80097e+06	1.03338e+07	1.12618e+07	111.479	116.46	116.421	116.493	116.491	116.432	116.479	116.366	
600	1	8.55443e+06	6.39509e+06	6.48615e+06	6.57392e+06	6.90325e+06	7.23924e+06	7.97326e+06	8.39832e+06	133.612	139.266	139.194	139.216	139.247	139.306	139.155	139.209	
700	1	6.7519e+06	4.70919e+06	5.18968e+06	5.00206e+06	5.34209e+06	6.0004e+06	6.33407e+06	6.55845e+06	155.88	162.567	162.443	163.021	163.013	162.975	163.007	162.941	
800	1	5.39712e+06	3.78147e+06	3.98657e+06	3.98067e+06	4.24687e+06	4.56827e+06	5.09609e+06	5.51616e+06	178.306	185.721	185.503	185.61	185.589	185.741	185.648	185.496	
900	1	4.40732e+06	3.23534e+06	3.19543e+06	3.44263e+06	3.66517e+06	3.80522e+06	4.07018e+06	4.45889e+06	200.681	208.903	208.905	209.002	209.597	209.652	209.633	209.783	
1000	1	3.71889e+06	2.82948e+06	2.87903e+06	2.58494e+06	2.76907e+06	3.16384e+06	3.42635e+06	3.8358e+06	222.677	231.982	232.209	232.093	232.117	232.207	232.04	232.006	
1100	1	3.19842e+06	2.146e+06	2.41092e+06	2.24707e+06	2.21374e+06	2.85522e+06	2.919e+06	3.13457e+06	245.109	255.368	255.232	255.312	255.309	255.304	255.294	255.093	
1200	1	2.79015e+06	1.87103e+06	2.06399e+06	2.17609e+06	2.11933e+06	2.21877e+06	2.68479e+06	2.83453e+06	267.398	278.563	279.496	279.526	279.375	279.32	279.535	279.338	
