100	1	2.45966e+06	2.45966e+06	2.35936e+06	2.39181e+06	2.48245e+06	2.49485e+06	2.64733e+06	2.64484e+06	1.28439	1.22483	1.21805	1.21355	1.20756	1.22594	1.2045	1.21595	
200	1	2.0987e+06	2.0987e+06	2.19816e+06	2.20706e+06	2.37099e+06	2.32168e+06	2.57842e+06	2.81775e+06	2.53925	2.41763	2.42405	2.41865	2.44522	2.41792	2.43638	2.42268	
300	1	1.83422e+06	1.83422e+06	2.06777e+06	2.06522e+06	1.96215e+06	2.17715e+06	2.42741e+06	2.8109e+06	3.83097	3.62703	3.63502	3.65514	3.66005	3.62949	3.62507	3.64247	
400	1	1.65007e+06	1.65007e+06	1.92447e+06	1.86406e+06	1.80086e+06	2.08613e+06	2.32902e+06	2.7294e+06	5.07583	4.88177	4.87059	4.85035	4.83548	4.81986	4.82147	4.83881	
500	1	1.37315e+06	1.37315e+06	1.58009e+06	1.57291e+06	1.61999e+06	1.69596e+06	1.93604e+06	2.19286e+06	6.34256	6.06467	6.04784	6.03577	6.01267	6.06211	6.02302	6.04311	
600	1	1.14907e+06	1.14907e+06	1.34458e+06	1.32155e+06	1.27481e+06	1.45875e+06	1.78135e+06	1.98957e+06	7.60562	7.1859	7.20763	7.22019	7.19628	7.24328	7.16355	7.2443	
700	1	975056	975056	1.1576e+06	1.13689e+06	1.06017e+06	1.09313e+06	1.46072e+06	1.62367e+06	8.88657	8.38961	8.40191	8.39607	8.47823	8.37034	8.45934	8.47404	
800	1	838604	838604	1.00426e+06	987607	930876	940970	1.28045e+06	1.34919e+06	10.1518	9.68701	9.68024	9.63428	9.64313	9.61338	9.67876	9.61747	
900	1	759047	759047	878935	879679	827628	842992	856116	950039	11.4005	10.9419	10.9055	10.8973	10.8867	10.857	10.8435	10.8688	
1000	1	638324	638324	783797	769548	741518	765978	784107	761671	12.7031	12.0887	12.1302	12.0761	12.0938	12.0506	12.0611	12.0432	
1100	1	559225	559225	677429	685364	668280	701383	738429	703118	13.9484	13.2572	13.3083	13.255	13.3368	13.2216	13.219	13.3048	
1200	1	493208	493208	601651	615344	601845	643896	698445	674838	15.184	14.5146	14.5018	14.5026	14.5405	14.4481	14.447	14.4778	
100	1	1.06301e+08	1.06301e+08	1.06275e+08	8.44585e+07	8.46221e+07	8.53631e+07	8.56473e+07	8.66293e+07	5.40713	5.10336	5.11635	5.10685	5.09954	5.09873	5.11623	5.09174	
200	1	8.34488e+07	8.34488e+07	8.38674e+07	7.29132e+07	7.10293e+07	7.37316e+07	7.30726e+07	7.53498e+07	10.8513	10.2142	10.2488	10.2341	10.2027	10.2122	10.2116	10.1701	
300	1	7.2027e+07	7.2027e+07	6.8034e+07	5.90749e+07	6.02124e+07	6.09521e+07	6.04891e+07	6.56133e+07	16.2119	15.3204	15.3299	15.3175	15.3114	15.3359	15.3361	15.3258	
400	1	5.83133e+07	5.83133e+07	5.56415e+07	4.86124e+07	4.98517e+07	4.86083e+07	4.79724e+07	5.02614e+07	21.6329	20.4323	20.4313	20.4208	20.4224	20.4043	20.4225	20.4265	
500	1	4.70841e+07	4.70841e+07	4.63481e+07	4.03679e+07	4.16827e+07	3.99339e+07	4.08128e+07	4.11228e+07	27.0392	25.528	25.5792	25.5079	25.5341	25.5235	25.4811	25.4413	
600	1	3.83058e+07	3.83058e+07	3.87604e+07	3.40371e+07	3.1981e+07	3.37138e+07	3.40123e+07	3.39095e+07	32.4223	30.5794	30.6665	30.6167	30.6012	30.5579	30.6371	30.6117	
700	1	3.16984e+07	3.16984e+07	3.17311e+07	2.7731e+07	2.74224e+07	2.75662e+07	2.74983e+07	2.78789e+07	37.8339	35.6464	35.8122	35.7493	35.751	35.8312	35.8774	35.9081	
800	1	2.56865e+07	2.56865e+07	2.60255e+07	2.298e+07	2.29347e+07	2.28138e+07	2.33248e+07	2.2879e+07	43.3501	40.9221	40.947	40.9253	40.9334	40.914	40.861	40.9282	
900	1	2.14235e+07	2.14235e+07	1.94588e+07	1.84185e+07	1.86604e+07	1.91821e+07	1.83651e+07	1.91522e+07	48.7579	46.093	46.0366	45.9401	46.0556	46.006	46.0585	45.9831	
1000	1	1.7259e+07	1.7259e+07	1.71016e+07	1.53478e+07	1.51513e+07	1.53433e+07	1.49741e+07	1.63362e+07	54.1597	51.051	51.22	51.3247	51.4143	51.3249	51.3048	51.3757	
1100	1	1.43318e+07	1.43318e+07	1.33598e+07	1.23798e+07	1.26575e+07	1.25189e+07	1.30249e+07	1.34969e+07	59.5475	56.2392	56.3143	56.2215	56.2148	56.2302	56.278	56.2088	
1200	1	1.19271e+07	1.19271e+07	1.06663e+07	1.03167e+07	1.05831e+07	1.05444e+07	1.06823e+07	1.10258e+07	65.0311	61.3654	61.4364	61.3784	61.3576	61.3179	61.3505	61.3374	
100	1	8.57477e+07	8.57477e+07	8.0555e+07	7.90844e+07	7.73876e+07	7.57142e+07	7.3768e+07	7.02686e+07	22.302	21.2234	21.2441	21.2536	21.2463	21.1958	21.1921	21.1738	
200	1	3.79781e+07	3.79781e+07	3.35128e+07	3.22285e+07	3.13764e+07	2.98541e+07	2.82735e+07	2.66438e+07	44.5772	42.4624	42.4076	42.4133	42.4791	42.4537	42.4284	42.4585	
300	1	2.2675e+07	2.2675e+07	1.98233e+07	1.90428e+07	1.81943e+07	1.76196e+07	1.63686e+07	1.53916e+07	66.859	63.6483	63.678	63.6127	63.6533	63.6533	63.7816	63.6583	
400	1	1.54638e+07	1.54638e+07	1.36606e+07	1.31805e+07	1.25582e+07	1.21883e+07	1.14657e+07	1.09501e+07	89.0736	84.8997	84.8252	84.9102	84.9388	84.947	84.9095	84.9438	
500	1	1.13201e+07	1.13201e+07	1.01064e+07	9.6609e+06	9.13848e+06	8.9104e+06	8.28791e+06	8.11783e+06	111.389	106.2	106.057	106.013	106.066	106.098	106.122	106.191	
600	1	8.55443e+06	8.55443e+06	7.67847e+06	7.42776e+06	7.11839e+06	6.74191e+06	6.27974e+06	6.19923e+06	133.584	127.307	127.309	127.345	127.349	127.369	127.1	127.429	
700	1	6.7519e+06	6.7519e+06	5.84077e+06	5.8386e+06	5.53665e+06	5.25987e+06	4.96281e+06	4.95069e+06	155.986	148.569	148.423	148.536	148.558	149.119	148.928	149.132	
800	1	5.39712e+06	5.39712e+06	4.67632e+06	4.67349e+06	4.36542e+06	4.11671e+06	4.05051e+06	3.97026e+06	178.091	169.898	169.769	169.8	169.927	169.779	169.827	169.803	
900	1	4.40732e+06	4.40732e+06	3.85498e+06	3.85741e+06	3.50523e+06	3.27819e+06	3.29142e+06	3.29075e+06	200.565	191.016	190.81	191.49	191.638	191.686	191.781	191.816	
1000	1	3.71889e+06	3.71889e+06	3.25922e+06	3.30561e+06	2.87666e+06	2.67752e+06	2.73327e+06	2.71588e+06	222.823	212.274	212.181	212.121	212.215	212.259	212.332	212.323	
1100	1	3.19842e+06	3.19842e+06	2.83886e+06	2.86808e+06	2.44401e+06	2.22265e+06	2.22532e+06	2.27672e+06	244.901	233.369	233.386	233.339	233.398	233.454	233.459	233.462	
1200	1	2.79015e+06	2.79015e+06	2.46758e+06	2.50319e+06	2.08163e+06	1.87422e+06	1.88782e+06	1.85718e+06	267.317	254.71	254.469	254.448	254.76	254.762	254.667	254.628	
