100	1	1.06301e+08	1.06301e+08	8.03933e+07	7.12248e+07	6.44857e+07	6.26443e+07	4.73341e+07	4.47469e+07	5.44344	5.12802	5.11058	5.14137	5.12648	5.10348	5.13337	5.13114	
200	1	8.34488e+07	8.34488e+07	6.89601e+07	6.04056e+07	5.7522e+07	5.06587e+07	4.07443e+07	3.72694e+07	10.8244	10.1945	10.2152	10.208	10.2082	10.1752	10.1695	10.1963	
300	1	7.2027e+07	7.2027e+07	5.72972e+07	4.88371e+07	4.6487e+07	4.13717e+07	3.3635e+07	2.95258e+07	16.2135	15.3491	15.3592	15.3381	15.3155	15.316	15.2537	15.3144	
400	1	5.83133e+07	5.83133e+07	4.73788e+07	4.12092e+07	3.87366e+07	3.28701e+07	2.89001e+07	2.42457e+07	21.6138	20.4388	20.4362	20.4214	20.3884	20.4235	20.4283	20.4191	
500	1	4.70841e+07	4.70841e+07	3.78027e+07	3.32044e+07	3.23998e+07	2.63187e+07	2.35847e+07	1.92257e+07	27.0268	25.5758	25.575	25.5032	25.5337	25.4958	25.5119	25.5061	
600	1	3.83058e+07	3.83058e+07	3.12251e+07	2.65384e+07	2.51134e+07	2.19969e+07	1.84079e+07	1.67088e+07	32.4225	30.5983	30.6549	30.6191	30.6193	30.6104	30.5898	30.6221	
700	1	3.16984e+07	3.16984e+07	2.59271e+07	2.2109e+07	2.04929e+07	1.7849e+07	1.56639e+07	1.42293e+07	37.8283	35.8763	35.8815	35.7542	35.795	35.7826	35.7939	35.7975	
800	1	2.56865e+07	2.56865e+07	2.11417e+07	1.83166e+07	1.66944e+07	1.50279e+07	1.24949e+07	1.16156e+07	43.3028	40.8812	40.8995	40.9399	40.8814	40.8859	40.9349	40.909	
900	1	2.14235e+07	2.14235e+07	1.74097e+07	1.50067e+07	1.33634e+07	1.29189e+07	1.00947e+07	9.48524e+06	48.769	45.979	46.1018	46.1711	46.1334	46.1861	46.2161	46.2072	
1000	1	1.7259e+07	1.7259e+07	1.48957e+07	1.24896e+07	1.08834e+07	1.01064e+07	8.96666e+06	7.67114e+06	54.1411	51.0342	51.2243	51.1431	51.1033	51.1028	51.1644	51.1613	
1100	1	1.43318e+07	1.43318e+07	1.15675e+07	1.03628e+07	8.94236e+06	8.2401e+06	7.42593e+06	6.34798e+06	59.4802	56.1557	56.3555	56.4783	56.45	56.4642	56.4813	56.4506	
1200	1	1.19271e+07	1.19271e+07	9.16044e+06	8.68972e+06	7.76844e+06	6.87224e+06	6.11711e+06	5.00572e+06	65.0101	61.3684	61.3731	61.3995	61.3516	61.3422	61.3392	61.3696	
100	1	8.57477e+07	8.57477e+07	8.5389e+07	8.83158e+07	9.40764e+07	1.01189e+08	1.08768e+08	1.17487e+08	22.2517	21.2245	21.2214	21.209	21.1937	21.2087	21.0966	21.246	
200	1	3.79781e+07	3.79781e+07	3.5805e+07	3.61092e+07	3.78376e+07	4.01661e+07	4.30683e+07	4.6955e+07	44.5874	42.4431	42.4591	42.3765	42.3762	42.4752	42.5006	42.3932	
300	1	2.2675e+07	2.2675e+07	2.09595e+07	2.14291e+07	2.27187e+07	2.4136e+07	2.56708e+07	2.73813e+07	66.7309	63.5793	63.5168	63.5139	63.5195	63.5472	63.5701	63.1375	
400	1	1.54638e+07	1.54638e+07	1.43316e+07	1.49417e+07	1.55049e+07	1.63561e+07	1.72008e+07	1.87506e+07	88.943	84.7522	84.7133	84.6738	84.7449	84.7616	84.7352	84.7481	
500	1	1.13201e+07	1.13201e+07	1.04828e+07	1.10908e+07	1.13799e+07	1.22713e+07	1.27846e+07	1.37995e+07	111.17	105.91	105.896	105.855	105.889	105.896	106.251	106.121	
600	1	8.55443e+06	8.55443e+06	8.04144e+06	8.61545e+06	8.90479e+06	9.62061e+06	9.97803e+06	1.09511e+07	133.719	127.418	127.175	127.236	127.321	127.466	127.411	127.243	
700	1	6.7519e+06	6.7519e+06	6.33824e+06	6.91764e+06	7.11171e+06	7.75926e+06	8.1469e+06	9.05225e+06	155.926	148.709	148.494	148.367	148.667	148.593	148.671	148.57	
800	1	5.39712e+06	5.39712e+06	5.00384e+06	5.68528e+06	5.81809e+06	6.39901e+06	6.87046e+06	7.69492e+06	178.189	169.724	169.587	169.751	169.817	170.017	169.622	169.714	
900	1	4.40732e+06	4.40732e+06	3.98416e+06	4.67001e+06	4.82938e+06	5.25509e+06	5.9031e+06	6.59791e+06	200.522	190.966	190.887	190.921	190.95	190.989	190.916	190.927	
1000	1	3.71889e+06	3.71889e+06	3.24935e+06	3.86148e+06	4.10243e+06	4.47373e+06	5.02494e+06	5.73058e+06	222.865	212.142	212.069	212.196	212.089	212.371	212.201	212.618	
1100	1	3.19842e+06	3.19842e+06	2.76836e+06	3.26262e+06	3.52128e+06	3.82234e+06	4.36664e+06	5.0455e+06	244.558	233.193	232.96	232.862	232.889	232.99	233.469	233.464	
1200	1	2.79015e+06	2.79015e+06	2.39701e+06	2.84899e+06	3.12561e+06	3.31377e+06	3.82126e+06	4.4945e+06	267.235	255.944	255.622	255.729	255.711	255.738	255.902	255.391	
